itemid,clock,value
174353218500022,1744376400,62
174353218500022,1744380000,70
174353218500022,1744383600,52
174353218500022,1744387200,71
174353218500022,1744390800,62
174353218500022,1744394400,78
174353218500022,1744398000,50
174353218500022,1744401600,71
174353218500022,1744405200,72
174353218500022,1744408800,68
174353218500022,1744412400,62
174353218500022,1744416000,60
174353218500022,1744419600,65
174353218500022,1744423200,51
174353218500022,1744426800,52
174353218500022,1744430400,55
174353218500022,1744434000,56
174353218500022,1744437600,57
174353218500022,1744441200,59
174353218500022,1744444800,64
174353218500022,1744448400,57
174353218500022,1744452000,54
174353218500022,1744455600,67
174353218500022,1744459200,63
174353218500022,1744462800,68
174353218500022,1744466400,73
174353218500022,1744470000,61
174353218500022,1744473600,67
174353218500022,1744477200,70
174353218500022,1744480800,67
174353218500022,1744484400,35
174353218500022,1744488000,67
174353218500022,1744491600,67
174353218500022,1744495200,73
174353218500022,1744498800,62
174353218500022,1744502400,63
174353218500022,1744506000,61
174353218500022,1744509600,56
174353218500022,1744513200,43
174353218500022,1744516800,65
174353218500022,1744520400,60
174353218500022,1744524000,61
174353218500022,1744527600,61
174353218500022,1744531200,57
174353218500022,1744534800,56
174353218500022,1744538400,63
174353218500022,1744542000,62
174353218500022,1744545600,60
174353218500022,1744549200,76
174353218500022,1744552800,59
174353218500022,1744556400,73
174353218500022,1744560000,64
174353218500022,1744563600,91
174353218500022,1744567200,74
174353218500022,1744570800,48
174353218500022,1744574400,77
174353218500022,1744578000,77
174353218500022,1744581600,82
174353218500022,1744585200,66
174353218500022,1744588800,67
174353218500022,1744592400,64
174353218500022,1744596000,69
174353218500022,1744599600,66
174353218500022,1744603200,61
174353218500022,1744606800,70
174353218500022,1744610400,54
174353218500022,1744614000,65
174353218500022,1744617600,68
174353218500022,1744621200,65
174353218500022,1744624800,70
174353218500022,1744628400,72
174353218500022,1744632000,69
174353218500022,1744635600,69
174353218500022,1744639200,69
174353218500022,1744642800,77
174353218500022,1744646400,73
174353218500022,1744650000,79
174353218500022,1744653600,75
174353218500022,1744657200,56
174353218500022,1744660800,79
174353218500022,1744664400,77
174353218500022,1744668000,68
174353218500022,1744671600,66
174353218500022,1744675200,60
174353218500022,1744678800,48
174353218500022,1744682400,63
174353218500022,1744686000,46
174353218500022,1744689600,53
174353218500022,1744693200,53
174353218500022,1744696800,45
174353218500022,1744700400,65
174353218500022,1744704000,62
174353218500022,1744707600,45
174353218500022,1744711200,46
174353218500022,1744714800,45
174353218500022,1744718400,64
174353218500022,1744722000,59
174353218500022,1744725600,80
174353218500022,1744729200,63
174353218500022,1744732800,76
174353218500022,1744736400,86
174353218500022,1744740000,85
174353218500022,1744743600,41
174353218500022,1744747200,74
174353218500022,1744750800,72
174353218500022,1744754400,75
174353218500022,1744758000,67
174353218500022,1744761600,74
174353218500022,1744765200,48
174353218500022,1744768800,54
174353218500022,1744772400,55
174353218500022,1744776000,46
174353218500022,1744779600,63
174353218500022,1744783200,47
174353218500022,1744786800,58
174353218500022,1744790400,64
174353218500022,1744794000,48
174353218500022,1744797600,67
174353218500022,1744801200,59
174353218500022,1744804800,67
174353218500022,1744808400,76
174353218500022,1744812000,81
174353218500022,1744815600,80
174353218500022,1744819200,69
174353218500022,1744822800,77
174353218500022,1744826400,70
174353218500022,1744830000,38
174353218500022,1744833600,69
174353218500022,1744837200,72
174353218500022,1744840800,62
174353218500022,1744844400,75
174353218500022,1744848000,61
174353218500022,1744851600,67
174353218500022,1744855200,52
174353218500022,1744858800,59
174353218500022,1744862400,65
174353218500022,1744866000,62
174353218500022,1744869600,58
174353218500022,1744873200,56
174353218500022,1744876800,57
174353218500022,1744880400,50
174353218500022,1744884000,63
174353218500022,1744887600,64
174353218500022,1744891200,63
174353218500022,1744894800,68
174353218500022,1744898400,74
174353218500022,1744902000,60
174353218500022,1744905600,76
174353218500022,1744909200,69
174353218500022,1744912800,67
174353218500022,1744916400,33
174353218500022,1744920000,22
174353218500022,1744923600,24
174353218500022,1744927200,27
174353218500022,1744930800,51
174353218500022,1744934400,62
174353218500022,1744938000,53
174353218500022,1744941600,55
174353218500022,1744945200,53
174353218500022,1744948800,60
174353218500022,1744952400,51
174353218500022,1744956000,55
174353218500022,1744959600,59
174353218500022,1744963200,58
174353218500022,1744966800,56
174353218500022,1744970400,47
174353218500022,1744974000,61
174353218500022,1744977600,60
174353218500022,1744981200,68
174353218500022,1744984800,77
174353218500022,1744988400,61
174353218500022,1744992000,67
174353218500022,1744995600,69
174353218500022,1744999200,67
174353218500022,1745002800,30
174353218500022,1745006400,64
174353218500022,1745010000,60
174353218500022,1745013600,54
174353218500022,1745017200,66
174353218500022,1745020800,61
174353218500022,1745024400,57
174353218500022,1745028000,54
174353218500022,1745031600,58
174353218500022,1745035200,58
174353218500022,1745038800,60
174353218500022,1745042400,63
174353218500022,1745046000,54
174353218500022,1745049600,58
174353218500022,1745053200,65
174353218500022,1745056800,57
174353218500022,1745060400,71
174353218500022,1745064000,66
174353218500022,1745067600,62
174353218500022,1745071200,66
174353218500022,1745074800,61
174353218500022,1745078400,65
174353218500022,1745082000,66
174353218500022,1745085600,66
174353218500022,1745089200,62
174353218500022,1745092800,66
174353218500022,1745096400,70
174353218500022,1745100000,63
174353218500022,1745103600,59
174353218500022,1745107200,60
174353218500022,1745110800,66
174353218500022,1745114400,61
174353218500022,1745118000,59
174353218500022,1745121600,66
174353218500022,1745125200,57
174353218500022,1745128800,63
174353218500022,1745132400,67
174353218500022,1745136000,63
174353218500022,1745139600,73
174353218500022,1745143200,58
174353218500022,1745146800,75
174353218500022,1745150400,67
174353218500022,1745154000,63
174353218500022,1745157600,84
174353218500022,1745161200,71
174353218500022,1745164800,70
174353218500022,1745168400,64
174353218500022,1745172000,84
174353218500022,1745175600,44
174353218500022,1745179200,70
174353218500022,1745182800,73
174353218500022,1745186400,67
174353218500022,1745190000,68
174353218500022,1745193600,58
174353218500022,1745197200,57
174353218500022,1745200800,71
174353218500022,1745204400,52
174353218500022,1745208000,63
174353218500022,1745211600,60
174353218500022,1745215200,66
174353218500022,1745218800,57
174353218500022,1745222400,59
174353218500022,1745226000,54
174353218500022,1745229600,58
174353218500022,1745233200,60
174353218500022,1745236800,59
174353218500022,1745240400,66
174353218500022,1745244000,78
174353218500022,1745247600,63
174353218500022,1745251200,77
174353218500022,1745254800,38
174353218500022,1745258400,41
174353218500022,1745262000,16
174353218500022,1745265600,74
174353218500022,1745269200,61
174353218500022,1745272800,62
174353218500022,1745276400,68
174353218500022,1745280000,68
174353218500022,1745283600,71
174353218500022,1745287200,71
174353218500022,1745290800,55
174353218500022,1745294400,67
174353218500022,1745298000,72
174353218500022,1745301600,69
174353218500022,1745305200,61
174353218500022,1745308800,63
174353218500022,1745312400,63
174353218500022,1745316000,84
174353218500022,1745319600,69
174353218500022,1745323200,70
174353218500022,1745326800,41
174353218500022,1745330400,70
174353218500022,1745334000,69
174353218500022,1745337600,72
174353218500022,1745341200,73
174353218500022,1745344800,66
174353218500022,1745348400,45
174353218500022,1745352000,59
174353218500022,1745355600,77
174353218500022,1745359200,76
174353218500022,1745362800,72
174353218500022,1745366400,76
174353218500022,1745370000,56
174353218500022,1745373600,67
174353218500022,1745377200,58
174353218500022,1745380800,67
174353218500022,1745384400,67
174353218500022,1745388000,68
174353218500022,1745391600,67
174353218500022,1745395200,56
174353218500022,1745398800,66
174353218500022,1745402400,87
174353218500022,1745406000,84
174353218500022,1745409600,68
174353218500022,1745413200,65
174353218500022,1745416800,75
174353218500022,1745420400,61
174353218500022,1745424000,68
174353218500022,1745427600,81
174353218500022,1745431200,71
174353218500022,1745434800,53
174353218500022,1745438400,74
174353218500022,1745442000,74
174353218500022,1745445600,67
174353218500022,1745449200,73
174353218500022,1745452800,68
174353218500022,1745456400,73
174353218500022,1745460000,57
174353218500022,1745463600,61
174353218500022,1745467200,57
174353218500022,1745470800,64
174353218500022,1745474400,59
174353218500022,1745478000,64
174353218500022,1745481600,66
174353218500022,1745485200,67
174353218500022,1745488800,68
174353218500022,1745492400,63
174353218500022,1745496000,66
174353218500022,1745499600,70
174353218500022,1745503200,57
174353218500022,1745506800,60
174353218500022,1745510400,80
174353218500022,1745514000,68
174353218500022,1745517600,65
174353218500022,1745521200,40
174353218500022,1745524800,72
174353218500022,1745528400,61
174353218500022,1745532000,66
174353218500022,1745535600,67
174353218500022,1745539200,64
174353218500022,1745542800,49
174353218500022,1745546400,71
174353218500022,1745550000,52
174353218500022,1745553600,68
174353218500022,1745557200,69
174353218500022,1745560800,61
174353218500022,1745564400,60
174353218500022,1745568000,44
174353218500022,1745571600,48
174353218500022,1745575200,53
174353218500022,1745578800,57
174353218500022,1745582400,78
174353218500022,1745586000,86
174353218500022,1745589600,79
174353218500022,1745593200,88
174353218500022,1745596800,93
174353218500022,1745600400,108
174353218500022,1745604000,94
174353218500022,1745607600,40
174353218500022,1745611200,113
174353218500022,1745614800,92
174353218500022,1745618400,77
174353218500022,1745622000,67
174353218500022,1745625600,64
174353218500022,1745629200,60
174353218500022,1745632800,60
174353218500022,1745636400,58
174353218500022,1745640000,59
174353218500022,1745643600,51
174353218500022,1745647200,67
174353218500022,1745650800,62
174353218500022,1745654400,49
174353218500022,1745658000,53
174353218500022,1745661600,60
174353218500022,1745665200,60
174353218500022,1745668800,57
174353218500022,1745672400,60
174353218500022,1745676000,72
174353218500022,1745679600,60
174353218500022,1745683200,80
174353218500022,1745686800,65
174353218500022,1745690400,67
174353218500022,1745694000,38
174353218500022,1745697600,62
174353218500022,1745701200,73
174353218500022,1745704800,56
174353218500022,1745708400,72
174353218500022,1745712000,61
174353218500022,1745715600,67
174353218500022,1745719200,66
174353218500022,1745722800,44
174353218500022,1745726400,54
174353218500022,1745730000,63
174353218500022,1745733600,56
174353218500022,1745737200,68
174353218500022,1745740800,54
174353218500022,1745744400,55
174353218500022,1745748000,66
174353218500022,1745751600,65
174353218500022,1745755200,58
174353218500022,1745758800,68
174353218500022,1745762400,62
174353218500022,1745766000,66
174353218500022,1745769600,68
174353218500022,1745773200,66
174353218500022,1745776800,65
174353218500022,1745780400,37
174353218500022,1745784000,66
174353218500022,1745787600,64
174353218500022,1745791200,64
174353218500022,1745794800,61
174353218500022,1745798400,57
174353218500022,1745802000,51
174353218500022,1745805600,55
174353218500022,1745809200,48
174353218500022,1745812800,51
174353218500022,1745816400,57
174353218500022,1745820000,54
174353218500022,1745823600,52
174353218500022,1745827200,34
174353218500022,1745830800,52
174353218500022,1745834400,43
174353218500022,1745838000,64
174353218500022,1745841600,67
174353218500022,1745845200,65
174353218500022,1745848800,74
174353218500022,1745852400,73
174353218500022,1745856000,66
174353218500022,1745859600,57
174353218500022,1745863200,62
174353218500022,1745866800,43
174353218500022,1745870400,67
174353218500022,1745874000,67
174353218500022,1745877600,67
174353218500022,1745881200,65
174353218500022,1745884800,67
174353218500022,1745888400,51
174353218500022,1745892000,63
174353218500022,1745895600,60
174353218500022,1745899200,67
174353218500022,1745902800,78
174353218500022,1745906400,72
174353218500022,1745910000,78
174353218500022,1745913600,55
174353218500022,1745917200,59
174353218500022,1745920800,72
174353218500022,1745924400,62
174353218500022,1745928000,84
174353218500022,1745931600,71
174353218500022,1745935200,70
174353218500022,1745938800,78
174353218500022,1745942400,69
174353218500022,1745946000,75
174353218500022,1745949600,71
174353218500022,1745953200,73
174353218500022,1745956800,57
174353218500022,1745960400,57
174353218500022,1745964000,52
174353218500022,1745967600,66
174353218500022,1745971200,54
174353218500022,1745974800,52
174353218500022,1745978400,46
174353218500022,1745982000,40
174353218500022,1745985600,34
174353218500022,1745989200,32
174353218500022,1745992800,48
174353218500022,1745996400,52
174353218500022,1746000000,32
174353218500022,1746003600,37
174353218500022,1746007200,39
174353218500022,1746010800,42
174353218500022,1746014400,61
174353218500022,1746018000,46
174353218500022,1746021600,53
174353218500022,1746025200,63
174353218500022,1746028800,68
174353218500022,1746032400,66
174353218500022,1746036000,64
174353218500022,1746039600,31
174353218500022,1746043200,20
174353218500022,1746046800,46
174353218500022,1746050400,33
174353218500022,1746054000,52
174353218500022,1746057600,57
174353218500022,1746061200,47
174353218500022,1746064800,41
174353218500022,1746068400,50
174353218500022,1746072000,56
174353218500022,1746075600,46
174353218500022,1746079200,53
174353218500022,1746082800,55
174353218500022,1746086400,66
174353218500022,1746090000,45
174353218500022,1746093600,45
174353218500022,1746097200,47
174353218500022,1746100800,68
174353218500022,1746104400,64
174353218500022,1746108000,61
174353218500022,1746111600,68
174353218500022,1746115200,71
174353218500022,1746118800,64
174353218500022,1746122400,31
174353218500022,1746126000,28
174353218500022,1746129600,64
174353218500022,1746133200,66
174353218500022,1746136800,70
174353218500022,1746140400,68
174353218500022,1746144000,60
174353218500022,1746147600,61
174353218500022,1746151200,58
174353218500022,1746154800,57
174353218500022,1746158400,58
174353218500022,1746162000,58
174353218500022,1746165600,63
174353218500022,1746169200,55
174353218500022,1746172800,29
